Job,Arrival,Machine,Start,Processing Time,Flow time,End
Job_039,2264.94,M3,3601.86,79.0,1415.92,3680.86
Job_040,2415.77,M8,3607.26,44.0,1235.4900000000002,3651.26
Job_037,2255.7,M7,3607.86,25.0,1377.1600000000003,3632.86
Job_046,2943.19,M0,3612.26,37.0,706.0700000000002,3649.26
Job_041,2431.49,M5,3613.06,46.0,1227.5700000000002,3659.06
Job_036,2252.1,M7,3633.46,45.0,1426.3600000000001,3678.46
Job_043,2537.58,M4,3642.66,99.0,1204.08,3741.66
Job_040,2415.77,M9,3651.26,21.0,1256.4900000000002,3672.26
Job_044,2654.12,M8,3651.86,21.0,1018.7400000000002,3672.86
Job_045,2845.76,M5,3659.66,52.0,865.8999999999996,3711.66
Job_047,2945.79,M2,3675.86,31.0,761.0700000000002,3706.86
Job_044,2654.12,M7,3679.06,49.0,1073.94,3728.06
Job_047,2945.79,M0,3706.86,86.0,847.0700000000002,3792.86
Job_045,2845.76,M3,3711.66,95.0,960.8999999999996,3806.66
Job_044,2654.12,M9,3728.06,72.0,1145.94,3800.06
Job_041,2431.49,M7,3728.66,72.0,1369.17,3800.66
Job_043,2537.58,M6,3741.66,9.0,1213.08,3750.66
Job_043,2537.58,M8,3750.66,52.0,1265.08,3802.66
Job_047,2945.79,M1,3792.86,46.0,893.0700000000002,3838.86
Job_048,3060.19,M0,3793.46,76.0,809.27,3869.46
Job_044,2654.12,M6,3800.06,53.0,1198.94,3853.06
Job_042,2471.64,M8,3803.26,90.0,1421.6200000000003,3893.26
Job_046,2943.19,M3,3807.26,61.0,925.0700000000002,3868.26
Job_046,2943.19,M2,3868.26,13.0,938.0700000000002,3881.26
Job_048,3060.19,M1,3869.46,69.0,878.27,3938.46
Job_042,2471.64,M5,3893.26,10.0,1431.6200000000003,3903.26
Job_041,2431.49,M8,3893.86,30.0,1492.3700000000003,3923.86
Job_042,2471.64,M7,3903.26,12.0,1443.6200000000003,3915.26
Job_047,2945.79,M5,3903.86,74.0,1032.0700000000002,3977.86
Job_042,2471.64,M6,3915.26,89.0,1532.6200000000003,4004.26
Job_043,2537.58,M7,3915.86,85.0,1463.2800000000002,4000.86
Job_045,2845.76,M8,3924.46,48.0,1126.6999999999998,3972.46
Job_049,3353.55,M1,3939.06,85.0,670.5099999999998,4024.06
Job_045,2845.76,M9,3972.46,72.0,1198.6999999999998,4044.46
Job_043,2537.58,M3,4000.86,98.0,1561.2799999999997,4098.86
Job_046,2943.19,M6,4004.86,32.0,1093.67,4036.86
Job_046,2943.19,M5,4036.86,21.0,1114.67,4057.86
Job_045,2845.76,M0,4044.46,47.0,1245.6999999999998,4091.46
Job_042,2471.64,M9,4045.06,45.0,1618.42,4090.06
Job_042,2471.64,M4,4090.06,33.0,1651.4200000000005,4123.06
Job_045,2845.76,M6,4091.46,65.0,1310.6999999999998,4156.46
Job_050,3406.64,M0,4092.06,76.0,761.4200000000005,4168.06
Job_043,2537.58,M9,4098.86,22.0,1583.2799999999997,4120.86
Job_048,3060.19,M3,4099.46,76.0,1115.27,4175.46
Job_043,2537.58,M5,4120.86,43.0,1626.2799999999997,4163.86
Job_046,2943.19,M9,4121.46,32.0,1210.27,4153.46
Job_047,2945.79,M4,4123.86,32.0,1210.0699999999997,4155.86
Job_045,2845.76,M4,4156.46,6.0,1316.6999999999998,4162.46
Job_047,2945.79,M6,4157.06,88.0,1299.2700000000004,4245.06
Job_045,2845.76,M7,4162.46,25.0,1341.6999999999998,4187.46
Job_050,3406.64,M1,4168.06,69.0,830.4200000000005,4237.06
Job_049,3353.55,M0,4168.66,13.0,828.1099999999997,4181.66
Job_048,3060.19,M5,4175.46,51.0,1166.27,4226.46
Job_048,3060.19,M2,4226.46,85.0,1251.27,4311.46
Job_051,3629.75,M1,4237.66,46.0,653.9099999999999,4283.66
Job_047,2945.79,M8,4245.06,19.0,1318.2700000000004,4264.06
Job_047,2945.79,M9,4264.06,48.0,1366.2700000000004,4312.06
Job_046,2943.19,M8,4264.66,89.0,1410.4699999999998,4353.66
Job_051,3629.75,M0,4283.66,37.0,690.9099999999999,4320.66
Job_049,3353.55,M2,4312.06,61.0,1019.5100000000002,4373.06
Job_048,3060.19,M9,4312.66,11.0,1263.4699999999998,4323.66
Job_052,3669.51,M0,4321.26,29.0,680.75,4350.26
Job_048,3060.19,M6,4323.66,40.0,1303.4699999999998,4363.66
Job_052,3669.51,M1,4350.26,78.0,758.75,4428.26
Job_055,3845.15,M0,4350.86,43.0,548.7099999999996,4393.86
Job_046,2943.19,M7,4353.66,30.0,1440.4699999999998,4383.66
Job_049,3353.55,M6,4373.06,7.0,1026.5100000000002,4380.06
Job_049,3353.55,M8,4380.06,64.0,1090.5100000000002,4444.06
Job_046,2943.19,M4,4383.66,55.0,1495.4699999999998,4438.66
Job_047,2945.79,M7,4384.26,36.0,1474.4700000000003,4420.26
Job_047,2945.79,M3,4420.26,79.0,1553.4700000000003,4499.26
Job_048,3060.19,M7,4420.86,89.0,1449.6699999999996,4509.86
Job_053,3781.34,M1,4428.86,91.0,738.5199999999995,4519.86
Job_049,3353.55,M9,4444.06,76.0,1166.5100000000002,4520.06
Job_050,3406.64,M3,4499.86,76.0,1169.2199999999998,4575.86
Job_048,3060.19,M4,4509.86,26.0,1475.6699999999996,4535.86
Job_053,3781.34,M0,4519.86,85.0,823.5199999999995,4604.86
Job_054,3831.75,M1,4520.46,81.0,769.71,4601.46
Job_048,3060.19,M8,4535.86,74.0,1549.6699999999996,4609.86
Job_050,3406.64,M5,4575.86,51.0,1220.2199999999998,4626.86
Job_051,3629.75,M3,4576.46,61.0,1007.71,4637.46
Job_056,4049.79,M1,4602.06,85.0,637.2700000000004,4687.06
Job_050,3406.64,M2,4626.86,85.0,1305.2199999999998,4711.86
Job_049,3353.55,M5,4627.46,47.0,1320.9099999999999,4674.46
Job_049,3353.55,M3,4674.46,52.0,1372.9099999999999,4726.46
Job_056,4049.79,M0,4687.06,13.0,650.2700000000004,4700.06
Job_050,3406.64,M9,4711.86,11.0,1316.2199999999998,4722.86
Job_052,3669.51,M2,4712.46,9.0,1051.9499999999998,4721.46
Job_051,3629.75,M2,4722.06,13.0,1105.3100000000004,4735.06
Job_050,3406.64,M6,4722.86,40.0,1356.2199999999998,4762.86
Job_049,3353.55,M4,4726.46,90.0,1462.9099999999999,4816.46
Job_052,3669.51,M3,4727.06,36.0,1093.5500000000002,4763.06
Job_055,3845.15,M2,4735.66,90.0,980.5099999999998,4825.66
Job_050,3406.64,M7,4762.86,89.0,1445.2199999999998,4851.86
Job_051,3629.75,M6,4763.46,32.0,1165.71,4795.46
Job_053,3781.34,M3,4787.26,39.0,1044.92,4826.26
Job_051,3629.75,M5,4795.46,21.0,1186.71,4816.46
Job_051,3629.75,M9,4816.46,32.0,1218.71,4848.46
Job_052,3669.51,M4,4817.06,49.0,1196.5500000000002,4866.06
Job_053,3781.34,M2,4826.26,74.0,1118.92,4900.26
Job_051,3629.75,M8,4848.46,89.0,1307.71,4937.46
Job_049,3353.55,M7,4852.46,45.0,1543.9099999999999,4897.46
Job_052,3669.51,M5,4866.06,11.0,1207.5500000000002,4877.06
Job_050,3406.64,M4,4866.66,26.0,1486.02,4892.66
Job_052,3669.51,M6,4877.06,62.0,1269.5500000000002,4939.06
Job_055,3845.15,M4,4893.26,75.0,1123.1100000000001,4968.26
Job_054,3831.75,M2,4900.86,95.0,1164.1099999999997,4995.86
Job_050,3406.64,M8,4938.06,74.0,1605.4200000000005,5012.06
Job_052,3669.51,M7,4939.06,56.0,1325.5500000000002,4995.06
Job_055,3845.15,M9,4968.26,11.0,1134.1100000000001,4979.26
Job_055,3845.15,M3,4979.26,69.0,1203.1100000000001,5048.26
Job_051,3629.75,M7,4995.66,30.0,1395.9099999999999,5025.66
Job_058,4211.86,M2,4996.46,14.0,798.6000000000004,5010.46
Job_058,4211.86,M0,5010.46,6.0,804.6000000000004,5016.46
Job_057,4208.65,M2,5011.06,84.0,886.4100000000008,5095.06
Job_052,3669.51,M8,5012.66,44.0,1387.1499999999996,5056.66
Job_054,3831.75,M0,5017.06,71.0,1256.3100000000004,5088.06
Job_051,3629.75,M4,5025.66,55.0,1450.9099999999999,5080.66
Job_055,3845.15,M1,5048.26,28.0,1231.1100000000001,5076.26
Job_052,3669.51,M9,5056.66,21.0,1408.1499999999996,5077.66
Job_053,3781.34,M8,5057.26,90.0,1365.92,5147.26
Job_055,3845.15,M6,5076.26,46.0,1277.1100000000001,5122.26
Job_058,4211.86,M1,5076.86,22.0,887.0,5098.86
Job_054,3831.75,M4,5088.06,99.0,1355.3100000000004,5187.06
Job_061,4254.9,M0,5088.66,43.0,876.7600000000002,5131.66
Job_056,4049.79,M2,5095.66,61.0,1106.87,5156.66
Job_062,4260.78,M1,5099.46,91.0,929.6800000000003,5190.46
Job_060,4252.05,M0,5132.26,29.0,909.21,5161.26
Job_053,3781.34,M5,5147.26,10.0,1375.92,5157.26
Job_056,4049.79,M6,5156.66,7.0,1113.87,5163.66
Job_053,3781.34,M7,5157.26,12.0,1387.92,5169.26
Job_061,4254.9,M2,5157.26,90.0,992.3600000000006,5247.26
Job_055,3845.15,M5,5157.86,46.0,1358.7099999999996,5203.86
Job_056,4049.79,M8,5163.66,64.0,1177.87,5227.66
Job_053,3781.34,M6,5169.26,89.0,1476.92,5258.26
Job_062,4260.78,M0,5190.46,85.0,1014.6800000000003,5275.46
Job_057,4208.65,M1,5191.06,2.0,984.4100000000008,5193.06
Job_060,4252.05,M1,5193.66,78.0,1019.6099999999997,5271.66
Job_055,3845.15,M7,5203.86,72.0,1430.7099999999996,5275.86
Job_058,4211.86,M5,5204.46,61.0,1053.6000000000004,5265.46
Job_059,4243.66,M2,5247.86,31.0,1035.1999999999998,5278.86
Job_053,3781.34,M9,5258.26,45.0,1521.92,5303.26
Job_054,3831.75,M6,5258.86,9.0,1436.1099999999997,5267.86
Job_058,4211.86,M3,5265.46,26.0,1079.6000000000004,5291.46
Job_057,4208.65,M5,5266.06,52.0,1109.4100000000008,5318.06
Job_063,4404.66,M1,5272.26,81.0,948.6000000000004,5353.26
Job_055,3845.15,M8,5275.86,30.0,1460.7099999999996,5305.86
Job_059,4243.66,M0,5278.86,86.0,1121.1999999999998,5364.86
Job_060,4252.05,M2,5279.46,9.0,1036.4099999999999,5288.46
Job_058,4211.86,M4,5291.46,69.0,1148.6000000000004,5360.46
Job_060,4252.05,M3,5292.06,36.0,1076.0100000000002,5328.06
Job_056,4049.79,M9,5303.86,76.0,1330.0699999999997,5379.86
Job_054,3831.75,M8,5306.46,52.0,1526.71,5358.46
Job_057,4208.65,M3,5328.66,95.0,1215.0100000000002,5423.66
Job_063,4404.66,M2,5353.26,95.0,1043.6000000000004,5448.26
Job_058,4211.86,M8,5360.46,21.0,1169.6000000000004,5381.46
Job_053,3781.34,M4,5361.06,33.0,1612.7200000000003,5394.06
Job_059,4243.66,M1,5364.86,46.0,1167.1999999999998,5410.86
Job_056,4049.79,M5,5379.86,47.0,1377.0699999999997,5426.86
Job_058,4211.86,M7,5381.46,49.0,1218.6000000000004,5430.46
Job_061,4254.9,M4,5394.66,75.0,1214.7600000000002,5469.66
Job_057,4208.65,M8,5423.66,48.0,1263.0100000000002,5471.66
Job_062,4260.78,M3,5424.26,39.0,1202.4800000000005,5463.26
Job_054,3831.75,M7,5431.06,85.0,1684.3100000000004,5516.06
Job_062,4260.78,M2,5463.26,74.0,1276.4800000000005,5537.26
Job_061,4254.9,M9,5469.66,11.0,1225.7600000000002,5480.66
Job_060,4252.05,M4,5470.26,49.0,1267.21,5519.26
Job_061,4254.9,M3,5480.66,69.0,1294.7600000000002,5549.66
Job_058,4211.86,M9,5481.26,72.0,1341.4000000000005,5553.26
Job_060,4252.05,M5,5519.26,11.0,1278.21,5530.26
Job_059,4243.66,M5,5530.86,74.0,1361.1999999999998,5604.86
Job_062,4260.78,M8,5537.26,90.0,1366.4800000000005,5627.26
Job_064,4545.61,M2,5537.86,14.0,1006.25,5551.86
Job_061,4254.9,M1,5549.66,28.0,1322.7600000000002,5577.66
Job_056,4049.79,M3,5550.26,52.0,1552.4700000000003,5602.26
Job_064,4545.61,M0,5551.86,6.0,1012.25,5557.86
Job_065,4694.54,M2,5552.46,84.0,941.9200000000001,5636.46
Job_057,4208.65,M9,5553.86,72.0,1417.21,5625.86
Job_061,4254.9,M6,5577.66,46.0,1368.7600000000002,5623.66
Job_064,4545.61,M1,5578.26,22.0,1054.6500000000005,5600.26
Job_066,4716.25,M1,5600.86,46.0,930.6099999999997,5646.86
Job_056,4049.79,M4,5602.26,90.0,1642.4700000000003,5692.26
Job_054,3831.75,M3,5602.86,98.0,1869.1099999999997,5700.86
Job_064,4545.61,M5,5605.46,61.0,1120.8500000000004,5666.46
Job_060,4252.05,M6,5624.26,62.0,1434.21,5686.26
Job_057,4208.65,M0,5625.86,47.0,1464.21,5672.86
Job_067,4765.72,M2,5637.06,31.0,902.3400000000001,5668.06
Job_065,4694.54,M1,5647.46,2.0,954.9200000000001,5649.46
Job_069,4835.0,M1,5650.06,85.0,900.0600000000004,5735.06
Job_061,4254.9,M5,5667.06,46.0,1458.1600000000008,5713.06
Job_063,4404.66,M0,5673.46,71.0,1339.8000000000002,5744.46
Job_060,4252.05,M7,5686.26,56.0,1490.21,5742.26
Job_058,4211.86,M6,5686.86,53.0,1528.0,5739.86
Job_059,4243.66,M4,5692.86,32.0,1481.1999999999998,5724.86
Job_054,3831.75,M9,5700.86,22.0,1891.1099999999997,5722.86
Job_064,4545.61,M3,5701.46,26.0,1181.8500000000004,5727.46
Job_062,4260.78,M5,5713.66,10.0,1462.88,5723.66
Job_054,3831.75,M5,5724.26,43.0,1935.5100000000002,5767.26
Job_064,4545.61,M4,5727.46,69.0,1250.8500000000004,5796.46
Job_071,4902.98,M1,5735.66,46.0,878.6800000000003,5781.66
Job_059,4243.66,M6,5740.46,88.0,1584.8000000000002,5828.46
Job_060,4252.05,M8,5742.26,44.0,1534.21,5786.26
Job_056,4049.79,M7,5742.86,45.0,1738.0699999999997,5787.86
Job_066,4716.25,M0,5745.06,37.0,1065.8100000000004,5782.06
Job_065,4694.54,M5,5767.86,52.0,1125.3199999999997,5819.86
Job_066,4716.25,M3,5782.06,61.0,1126.8100000000004,5843.06
Job_067,4765.72,M0,5782.66,86.0,1102.9399999999996,5868.66
Job_060,4252.05,M9,5786.26,21.0,1555.21,5807.26
Job_061,4254.9,M7,5788.46,72.0,1605.5600000000004,5860.46
Job_059,4243.66,M8,5828.46,19.0,1603.8000000000002,5847.46
Job_057,4208.65,M6,5829.06,65.0,1685.4100000000008,5894.06
Job_066,4716.25,M2,5843.06,13.0,1139.8100000000004,5856.06
Job_065,4694.54,M3,5843.66,95.0,1244.12,5938.66
Job_059,4243.66,M9,5847.46,48.0,1651.8000000000002,5895.46
Job_061,4254.9,M8,5860.46,30.0,1635.5600000000004,5890.46
Job_062,4260.78,M7,5861.06,12.0,1612.2800000000007,5873.06
Job_067,4765.72,M1,5868.66,46.0,1148.9399999999996,5914.66
Job_068,4832.27,M0,5869.26,76.0,1112.9899999999998,5945.26
Job_064,4545.61,M8,5891.06,21.0,1366.4500000000007,5912.06
Job_057,4208.65,M4,5894.06,6.0,1691.4100000000008,5900.06
Job_062,4260.78,M6,5894.66,89.0,1722.88,5983.66
Job_057,4208.65,M7,5900.06,25.0,1716.4100000000008,5925.06
Job_063,4404.66,M4,5900.66,99.0,1595.0,5999.66
Job_059,4243.66,M7,5925.66,36.0,1718.0,5961.66
Job_072,4920.96,M0,5945.86,29.0,1053.8999999999996,5974.86
Job_059,4243.66,M3,5961.66,79.0,1797.0,6040.66
Job_064,4545.61,M7,5962.26,49.0,1465.6500000000005,6011.26
Job_072,4920.96,M1,5974.86,78.0,1131.8999999999996,6052.86
Job_069,4835.0,M0,5975.46,13.0,1153.46,5988.46
Job_062,4260.78,M9,5983.66,45.0,1767.88,6028.66
Job_069,4835.0,M2,5988.46,61.0,1214.46,6049.46
Job_075,5023.92,M0,5989.06,43.0,1008.1400000000003,6032.06
Job_063,4404.66,M6,5999.66,9.0,1604.0,6008.66
Job_063,4404.66,M8,6008.66,52.0,1656.0,6060.66
Job_066,4716.25,M6,6009.26,32.0,1325.0100000000002,6041.26
Job_062,4260.78,M4,6028.66,33.0,1800.88,6061.66
Job_070,4863.36,M0,6032.66,76.0,1245.3000000000002,6108.66
Job_066,4716.25,M5,6041.26,21.0,1346.0100000000002,6062.26
Job_072,4920.96,M2,6052.86,9.0,1140.8999999999996,6061.86
Job_074,4997.77,M1,6053.46,81.0,1136.6899999999996,6134.46
Job_063,4404.66,M7,6060.66,85.0,1741.0,6145.66
Job_072,4920.96,M3,6061.86,36.0,1176.8999999999996,6097.86
Job_066,4716.25,M9,6062.26,32.0,1378.0100000000002,6094.26
Job_075,5023.92,M2,6062.46,90.0,1128.54,6152.46
Job_067,4765.72,M5,6062.86,74.0,1371.1399999999994,6136.86
Job_066,4716.25,M8,6094.26,89.0,1467.0100000000002,6183.26
Job_064,4545.61,M9,6094.86,72.0,1621.25,6166.86
Job_071,4902.98,M0,6109.26,37.0,1243.2800000000007,6146.26
Job_068,4832.27,M1,6135.06,69.0,1371.79,6204.06
Job_063,4404.66,M3,6145.66,98.0,1839.0,6243.66
Job_074,4997.77,M2,6153.06,95.0,1250.29,6248.06
Job_064,4545.61,M6,6166.86,53.0,1674.25,6219.86
Job_066,4716.25,M7,6183.26,30.0,1497.0100000000002,6213.26
Job_065,4694.54,M8,6183.86,48.0,1537.3199999999997,6231.86
Job_076,5147.59,M1,6204.66,85.0,1142.0699999999997,6289.66
Job_066,4716.25,M4,6213.26,55.0,1552.0100000000002,6268.26
Job_069,4835.0,M6,6220.46,7.0,1392.46,6227.46
Job_065,4694.54,M9,6231.86,72.0,1609.3199999999997,6303.86
Job_069,4835.0,M8,6232.46,64.0,1461.46,6296.46
Job_071,4902.98,M3,6244.26,61.0,1402.2800000000007,6305.26
Job_067,4765.72,M4,6268.86,32.0,1535.1399999999994,6300.86
Job_073,4953.79,M1,6290.26,91.0,1427.4700000000003,6381.26
Job_067,4765.72,M6,6300.86,88.0,1623.1399999999994,6388.86
Job_072,4920.96,M4,6301.46,49.0,1429.5,6350.46
Job_065,4694.54,M0,6303.86,47.0,1656.3199999999997,6350.86
Job_063,4404.66,M9,6304.46,22.0,1921.8000000000002,6326.46
Job_071,4902.98,M2,6305.26,13.0,1415.2800000000007,6318.26
Job_068,4832.27,M3,6305.86,76.0,1549.5899999999992,6381.86
Job_078,5260.64,M2,6318.86,14.0,1072.2199999999993,6332.86
Job_063,4404.66,M5,6326.46,43.0,1964.8000000000002,6369.46
Job_069,4835.0,M9,6327.06,76.0,1568.0600000000004,6403.06
Job_077,5173.77,M2,6333.46,84.0,1243.6899999999996,6417.46
Job_076,5147.59,M0,6351.46,13.0,1216.87,6364.46
Job_074,4997.77,M0,6365.06,71.0,1438.29,6436.06
Job_072,4920.96,M5,6370.06,11.0,1460.1000000000004,6381.06
Job_070,4863.36,M1,6381.86,69.0,1587.5,6450.86
Job_067,4765.72,M8,6388.86,19.0,1642.1399999999994,6407.86
Job_065,4694.54,M6,6389.46,65.0,1759.92,6454.46
Job_069,4835.0,M5,6403.06,47.0,1615.0600000000004,6450.06
Job_076,5147.59,M2,6418.06,61.0,1331.4700000000003,6479.06
Job_073,4953.79,M0,6436.66,85.0,1567.87,6521.66
Job_070,4863.36,M3,6450.86,76.0,1663.5,6526.86
Job_065,4694.54,M4,6454.46,6.0,1765.92,6460.46
Job_071,4902.98,M6,6455.06,32.0,1584.0800000000008,6487.06
Job_065,4694.54,M7,6460.46,25.0,1790.92,6485.46
Job_075,5023.92,M4,6461.06,75.0,1512.1400000000003,6536.06
Job_071,4902.98,M5,6487.06,21.0,1605.0800000000008,6508.06
Job_072,4920.96,M6,6487.66,62.0,1628.6999999999998,6549.66
Job_071,4902.98,M9,6508.06,32.0,1637.0800000000008,6540.06
Job_068,4832.27,M5,6508.66,51.0,1727.3899999999994,6559.66
Job_078,5260.64,M0,6522.26,6.0,1267.62,6528.26
Job_069,4835.0,M3,6527.46,52.0,1744.46,6579.46
Job_078,5260.64,M1,6528.26,22.0,1289.62,6550.26
Job_080,5428.56,M0,6528.86,29.0,1129.2999999999993,6557.86
Job_074,4997.77,M4,6536.66,99.0,1637.8899999999994,6635.66
Job_067,4765.72,M9,6540.66,48.0,1822.9399999999996,6588.66
Job_072,4920.96,M7,6549.66,56.0,1684.6999999999998,6605.66
Job_076,5147.59,M6,6550.26,7.0,1409.67,6557.26
Job_077,5173.77,M1,6550.86,2.0,1379.0899999999992,6552.86
Job_068,4832.27,M2,6559.66,85.0,1812.3899999999994,6644.66
Job_070,4863.36,M5,6560.26,51.0,1747.9000000000005,6611.26
Job_073,4953.79,M3,6580.06,39.0,1665.2700000000004,6619.06
Job_072,4920.96,M8,6605.66,44.0,1728.6999999999998,6649.66
Job_067,4765.72,M7,6606.26,36.0,1876.54,6642.26
Job_078,5260.64,M5,6611.86,61.0,1412.2199999999993,6672.86
Job_069,4835.0,M4,6636.26,90.0,1891.2600000000002,6726.26
Job_067,4765.72,M3,6642.26,79.0,1955.54,6721.26
Job_070,4863.36,M2,6645.26,85.0,1866.9000000000005,6730.26
Job_072,4920.96,M9,6649.66,21.0,1749.6999999999998,6670.66
Job_076,5147.59,M8,6650.26,64.0,1566.67,6714.26
Job_075,5023.92,M9,6671.26,11.0,1658.3400000000001,6682.26
Job_077,5173.77,M5,6673.46,52.0,1551.6899999999996,6725.46
Job_068,4832.27,M9,6682.86,11.0,1861.5899999999992,6693.86
Job_068,4832.27,M6,6693.86,40.0,1901.5899999999992,6733.86
Job_076,5147.59,M9,6714.26,76.0,1642.67,6790.26
Job_071,4902.98,M8,6714.86,89.0,1900.88,6803.86
Job_075,5023.92,M3,6721.86,69.0,1766.9399999999996,6790.86
Job_073,4953.79,M2,6730.86,74.0,1851.0699999999997,6804.86
Job_074,4997.77,M6,6734.46,9.0,1745.6899999999996,6743.46
Job_076,5147.59,M5,6790.26,47.0,1689.67,6837.26
Job_075,5023.92,M1,6790.86,28.0,1794.9399999999996,6818.86
Job_070,4863.36,M9,6790.86,11.0,1938.5,6801.86
Job_078,5260.64,M3,6791.46,26.0,1556.8199999999997,6817.46
Job_071,4902.98,M7,6803.86,30.0,1930.88,6833.86
Job_074,4997.77,M8,6804.46,52.0,1858.6899999999996,6856.46
Job_079,5392.59,M2,6805.46,31.0,1443.87,6836.46
Job_078,5260.64,M4,6817.46,69.0,1625.8199999999997,6886.46
Job_077,5173.77,M3,6818.06,95.0,1739.29,6913.06
Job_075,5023.92,M6,6818.86,46.0,1840.9399999999996,6864.86
Job_080,5428.56,M1,6819.46,78.0,1468.8999999999996,6897.46
Job_069,4835.0,M7,6834.46,45.0,2044.46,6879.46
Job_084,5519.69,M2,6837.06,14.0,1331.3700000000008,6851.06
Job_084,5519.69,M0,6851.06,6.0,1337.3700000000008,6857.06
Job_085,5542.52,M2,6851.66,84.0,1393.1399999999994,6935.66
Job_073,4953.79,M8,6857.06,90.0,1993.2700000000004,6947.06
Job_081,5446.97,M0,6857.66,43.0,1453.6899999999996,6900.66
Job_070,4863.36,M6,6865.46,40.0,2042.1000000000004,6905.46
Job_068,4832.27,M7,6880.06,89.0,2136.79,6969.06
Job_071,4902.98,M4,6887.06,55.0,2039.0800000000008,6942.06
Job_082,5471.51,M1,6898.06,91.0,1517.5500000000002,6989.06
Job_079,5392.59,M0,6901.26,86.0,1594.67,6987.26
Job_076,5147.59,M3,6913.66,52.0,1818.0699999999997,6965.66
Job_080,5428.56,M2,6936.26,9.0,1516.6999999999998,6945.26
Job_081,5446.97,M2,6945.86,90.0,1588.8899999999994,7035.86
Job_073,4953.79,M5,6947.06,10.0,2003.2700000000004,6957.06
Job_078,5260.64,M8,6947.66,21.0,1708.0199999999995,6968.66
Job_075,5023.92,M5,6957.66,46.0,1979.7399999999998,7003.66
Job_068,4832.27,M4,6969.06,26.0,2162.79,6995.06
Job_077,5173.77,M8,6969.26,48.0,1843.4899999999998,7017.26
Job_078,5260.64,M7,6969.66,49.0,1758.0199999999995,7018.66
Job_084,5519.69,M1,6989.66,22.0,1491.9700000000003,7011.66
Job_076,5147.59,M4,6995.66,90.0,1938.0699999999997,7085.66
Job_084,5519.69,M5,7011.66,61.0,1552.9700000000003,7072.66
Job_086,5591.92,M1,7012.26,46.0,1466.3400000000001,7058.26
Job_068,4832.27,M8,7017.86,74.0,2259.5899999999992,7091.86
Job_078,5260.64,M9,7018.66,72.0,1830.0199999999995,7090.66
Job_074,4997.77,M7,7019.26,85.0,2106.49,7104.26
Job_086,5591.92,M0,7058.26,37.0,1503.3400000000001,7095.26
Job_079,5392.59,M1,7058.86,46.0,1712.2699999999995,7104.86
Job_077,5173.77,M9,7091.26,72.0,1989.4899999999998,7163.26
Job_082,5471.51,M0,7095.86,85.0,1709.3499999999995,7180.86
Job_074,4997.77,M3,7104.26,98.0,2204.49,7202.26
Job_073,4953.79,M7,7104.86,12.0,2163.0699999999997,7116.86
Job_085,5542.52,M1,7105.46,2.0,1564.9399999999996,7107.46
Job_083,5502.24,M1,7108.06,81.0,1686.8200000000006,7189.06
Job_073,4953.79,M6,7116.86,89.0,2252.0699999999997,7205.86
Job_070,4863.36,M7,7117.46,89.0,2343.1000000000004,7206.46
Job_088,5680.08,M0,7181.46,76.0,1577.38,7257.46
Job_083,5502.24,M2,7189.06,95.0,1781.8200000000006,7284.06
Job_080,5428.56,M3,7202.86,36.0,1810.2999999999993,7238.86
Job_073,4953.79,M9,7205.86,45.0,2297.0699999999997,7250.86
Job_070,4863.36,M4,7206.46,26.0,2369.1000000000004,7232.46
Job_078,5260.64,M6,7206.46,53.0,1998.8199999999997,7259.46
Job_075,5023.92,M7,7207.06,72.0,2255.1400000000003,7279.06
Job_084,5519.69,M3,7239.46,26.0,1745.7700000000004,7265.46
Job_073,4953.79,M4,7250.86,33.0,2330.0699999999997,7283.86
Job_074,4997.77,M9,7251.46,22.0,2275.6899999999996,7273.46
Job_088,5680.08,M1,7257.46,69.0,1646.38,7326.46
Job_077,5173.77,M0,7258.06,47.0,2131.29,7305.06
Job_082,5471.51,M3,7266.06,39.0,1833.5500000000002,7305.06
Job_074,4997.77,M5,7273.46,43.0,2318.6899999999996,7316.46
Job_075,5023.92,M8,7279.06,30.0,2285.1400000000003,7309.06
Job_076,5147.59,M7,7279.66,45.0,2177.0699999999997,7324.66
Job_080,5428.56,M4,7284.46,49.0,1904.8999999999996,7333.46
Job_087,5644.29,M2,7284.66,31.0,1671.37,7315.66
Job_086,5591.92,M3,7305.66,61.0,1774.7399999999998,7366.66
Job_070,4863.36,M8,7309.66,74.0,2520.3,7383.66
Job_087,5644.29,M0,7315.66,86.0,1757.37,7401.66
Job_082,5471.51,M2,7316.26,74.0,1918.75,7390.26
Job_085,5542.52,M5,7317.06,52.0,1826.54,7369.06
Job_084,5519.69,M4,7334.06,69.0,1883.3700000000008,7403.06
Job_080,5428.56,M5,7369.66,11.0,1952.0999999999995,7380.66
Job_080,5428.56,M6,7380.66,62.0,2014.0999999999995,7442.66
Job_079,5392.59,M5,7381.26,74.0,2062.67,7455.26
Job_086,5591.92,M2,7390.86,13.0,1811.9399999999996,7403.86
Job_083,5502.24,M0,7402.26,71.0,1971.0200000000004,7473.26
Job_084,5519.69,M8,7403.06,21.0,1904.3700000000008,7424.06
Job_081,5446.97,M4,7403.66,75.0,2031.6899999999996,7478.66
Job_084,5519.69,M7,7424.06,49.0,1953.3700000000008,7473.06
Job_082,5471.51,M8,7424.66,90.0,2043.1499999999996,7514.66
Job_077,5173.77,M6,7443.26,65.0,2334.49,7508.26
