Job,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_081,4967.75,7315.936554557411,M9,15426.67,21,15447.67,8131.733445442589
Job_080,4958.78,7431.80685239464,M1,14563.87,46,14609.87,7949.263147605359
Job_080,4958.78,7431.80685239464,M0,14609.87,37,14646.87,7949.263147605359
Job_080,4958.78,7431.80685239464,M3,15016.47,61,15077.47,7949.263147605359
Job_080,4958.78,7431.80685239464,M2,15077.47,13,15090.47,7949.263147605359
Job_080,4958.78,7431.80685239464,M6,15090.47,32,15122.47,7949.263147605359
Job_080,4958.78,7431.80685239464,M5,15122.47,21,15143.47,7949.263147605359
Job_080,4958.78,7431.80685239464,M9,15143.47,32,15175.47,7949.263147605359
Job_080,4958.78,7431.80685239464,M8,15207.07,89,15296.07,7949.263147605359
Job_080,4958.78,7431.80685239464,M7,15296.07,30,15326.07,7949.263147605359
Job_080,4958.78,7431.80685239464,M4,15326.07,55,15381.07,7949.263147605359
Job_079,4902.94,8451.971324229808,M0,14418.27,76,14494.27,6754.498675770192
Job_079,4902.94,8451.971324229808,M1,14494.27,69,14563.27,6754.498675770192
Job_079,4902.94,8451.971324229808,M3,14563.27,76,14639.27,6754.498675770192
Job_079,4902.94,8451.971324229808,M5,14639.27,51,14690.27,6754.498675770192
Job_079,4902.94,8451.971324229808,M2,14690.27,85,14775.27,6754.498675770192
Job_079,4902.94,8451.971324229808,M9,14917.47,11,14928.47,6754.498675770192
Job_079,4902.94,8451.971324229808,M6,14928.47,40,14968.47,6754.498675770192
Job_079,4902.94,8451.971324229808,M7,14968.47,89,15057.47,6754.498675770192
Job_079,4902.94,8451.971324229808,M4,15106.47,26,15132.47,6754.498675770192
Job_079,4902.94,8451.971324229808,M8,15132.47,74,15206.47,6754.498675770192
Job_078,4849.4,8059.5790872430425,M1,14319.67,85,14404.67,7091.290912756958
Job_078,4849.4,8059.5790872430425,M0,14404.67,13,14417.67,7091.290912756958
Job_078,4849.4,8059.5790872430425,M2,14531.67,61,14592.67,7091.290912756958
Job_078,4849.4,8059.5790872430425,M6,14615.27,7,14622.27,7091.290912756958
Job_078,4849.4,8059.5790872430425,M8,14776.87,64,14840.87,7091.290912756958
Job_078,4849.4,8059.5790872430425,M9,14840.87,76,14916.87,7091.290912756958
Job_078,4849.4,8059.5790872430425,M5,14916.87,47,14963.87,7091.290912756958
Job_078,4849.4,8059.5790872430425,M3,14963.87,52,15015.87,7091.290912756958
Job_078,4849.4,8059.5790872430425,M4,15015.87,90,15105.87,7091.290912756958
Job_078,4849.4,8059.5790872430425,M7,15105.87,45,15150.87,7091.290912756958
Job_077,4747.52,8296.55132422981,M0,14174.07,76,14250.07,6753.3186757701915
Job_077,4747.52,8296.55132422981,M1,14250.07,69,14319.07,6753.3186757701915
Job_077,4747.52,8296.55132422981,M3,14319.07,76,14395.07,6753.3186757701915
Job_077,4747.52,8296.55132422981,M5,14395.07,51,14446.07,6753.3186757701915
Job_077,4747.52,8296.55132422981,M2,14446.07,85,14531.07,6753.3186757701915
Job_077,4747.52,8296.55132422981,M9,14531.07,11,14542.07,6753.3186757701915
Job_077,4747.52,8296.55132422981,M6,14542.07,40,14582.07,6753.3186757701915
Job_077,4747.52,8296.55132422981,M7,14860.87,89,14949.87,6753.3186757701915
Job_077,4747.52,8296.55132422981,M4,14949.87,26,14975.87,6753.3186757701915
Job_077,4747.52,8296.55132422981,M8,14975.87,74,15049.87,6753.3186757701915
Job_076,4729.92,7934.154311155556,M2,13008.27,31,13039.27,7005.115688844445
Job_076,4729.92,7934.154311155556,M0,14087.47,86,14173.47,7005.115688844445
Job_076,4729.92,7934.154311155556,M1,14173.47,46,14219.47,7005.115688844445
Job_076,4729.92,7934.154311155556,M5,14320.47,74,14394.47,7005.115688844445
Job_076,4729.92,7934.154311155556,M4,14590.87,32,14622.87,7005.115688844445
Job_076,4729.92,7934.154311155556,M6,14622.87,88,14710.87,7005.115688844445
Job_076,4729.92,7934.154311155556,M8,14757.27,19,14776.27,7005.115688844445
Job_076,4729.92,7934.154311155556,M9,14776.27,48,14824.27,7005.115688844445
Job_076,4729.92,7934.154311155556,M7,14824.27,36,14860.27,7005.115688844445
Job_076,4729.92,7934.154311155556,M3,14860.27,79,14939.27,7005.115688844445
Job_075,4709.61,7182.63685239464,M1,13275.67,46,13321.67,7659.03314760536
Job_075,4709.61,7182.63685239464,M0,14049.87,37,14086.87,7659.03314760536
Job_075,4709.61,7182.63685239464,M3,14086.87,61,14147.87,7659.03314760536
Job_075,4709.61,7182.63685239464,M2,14147.87,13,14160.87,7659.03314760536
Job_075,4709.61,7182.63685239464,M6,14582.67,32,14614.67,7659.03314760536
Job_075,4709.61,7182.63685239464,M5,14614.67,21,14635.67,7659.03314760536
Job_075,4709.61,7182.63685239464,M9,14635.67,32,14667.67,7659.03314760536
Job_075,4709.61,7182.63685239464,M8,14667.67,89,14756.67,7659.03314760536
Job_075,4709.61,7182.63685239464,M7,14756.67,30,14786.67,7659.03314760536
Job_075,4709.61,7182.63685239464,M4,14786.67,55,14841.67,7659.03314760536
Job_074,4636.0,7584.608939393609,M2,12923.67,84,13007.67,6560.661060606391
Job_074,4636.0,7584.608939393609,M1,13273.07,2,13275.07,6560.661060606391
Job_074,4636.0,7584.608939393609,M5,13414.67,52,13466.67,6560.661060606391
Job_074,4636.0,7584.608939393609,M3,13787.27,95,13882.27,6560.661060606391
Job_074,4636.0,7584.608939393609,M8,13882.27,48,13930.27,6560.661060606391
Job_074,4636.0,7584.608939393609,M9,13930.27,72,14002.27,6560.661060606391
Job_074,4636.0,7584.608939393609,M0,14002.27,47,14049.27,6560.661060606391
Job_074,4636.0,7584.608939393609,M6,14049.27,65,14114.27,6560.661060606391
Job_074,4636.0,7584.608939393609,M4,14114.27,6,14120.27,6560.661060606391
Job_074,4636.0,7584.608939393609,M7,14120.27,25,14145.27,6560.661060606391
Job_073,4556.45,6892.747002382437,M2,12909.07,14,12923.07,7275.122997617564
Job_073,4556.45,6892.747002382437,M0,12980.07,6,12986.07,7275.122997617564
Job_073,4556.45,6892.747002382437,M1,13250.47,22,13272.47,7275.122997617564
Job_073,4556.45,6892.747002382437,M5,13353.07,61,13414.07,7275.122997617564
Job_073,4556.45,6892.747002382437,M3,13760.67,26,13786.67,7275.122997617564
Job_073,4556.45,6892.747002382437,M4,13786.67,69,13855.67,7275.122997617564
Job_073,4556.45,6892.747002382437,M8,13855.67,21,13876.67,7275.122997617564
Job_073,4556.45,6892.747002382437,M7,13876.67,49,13925.67,7275.122997617564
Job_073,4556.45,6892.747002382437,M9,14002.87,72,14074.87,7275.122997617564
Job_073,4556.45,6892.747002382437,M6,14114.87,53,14167.87,7275.122997617564
Job_072,4512.34,8406.168337304061,M1,12562.67,81,12643.67,5418.901662695938
Job_072,4512.34,8406.168337304061,M2,12813.47,95,12908.47,5418.901662695938
Job_072,4512.34,8406.168337304061,M0,12908.47,71,12979.47,5418.901662695938
Job_072,4512.34,8406.168337304061,M4,13111.87,99,13210.87,5418.901662695938
Job_072,4512.34,8406.168337304061,M6,13516.07,9,13525.07,5418.901662695938
Job_072,4512.34,8406.168337304061,M8,13525.07,52,13577.07,5418.901662695938
Job_072,4512.34,8406.168337304061,M7,13577.07,85,13662.07,5418.901662695938
Job_072,4512.34,8406.168337304061,M3,13662.07,98,13760.07,5418.901662695938
Job_072,4512.34,8406.168337304061,M9,13760.07,22,13782.07,5418.901662695938
Job_072,4512.34,8406.168337304061,M5,13782.07,43,13825.07,5418.901662695938
Job_071,4461.78,7838.4128176926815,M1,12442.47,91,12533.47,5755.057182307318
Job_071,4461.78,7838.4128176926815,M0,12533.47,85,12618.47,5755.057182307318
Job_071,4461.78,7838.4128176926815,M3,12618.47,39,12657.47,5755.057182307318
Job_071,4461.78,7838.4128176926815,M2,12738.87,74,12812.87,5755.057182307318
Job_071,4461.78,7838.4128176926815,M8,13120.87,90,13210.87,5755.057182307318
Job_071,4461.78,7838.4128176926815,M5,13342.47,10,13352.47,5755.057182307318
Job_071,4461.78,7838.4128176926815,M7,13414.47,12,13426.47,5755.057182307318
Job_071,4461.78,7838.4128176926815,M6,13426.47,89,13515.47,5755.057182307318
Job_071,4461.78,7838.4128176926815,M9,13515.47,45,13560.47,5755.057182307318
Job_071,4461.78,7838.4128176926815,M4,13560.47,33,13593.47,5755.057182307318
Job_070,4436.28,7468.115804618429,M0,12222.67,43,12265.67,5975.754195381572
Job_070,4436.28,7468.115804618429,M2,12648.27,90,12738.27,5975.754195381572
Job_070,4436.28,7468.115804618429,M4,13036.27,75,13111.27,5975.754195381572
Job_070,4436.28,7468.115804618429,M9,13141.87,11,13152.87,5975.754195381572
Job_070,4436.28,7468.115804618429,M3,13152.87,69,13221.87,5975.754195381572
Job_070,4436.28,7468.115804618429,M1,13221.87,28,13249.87,5975.754195381572
Job_070,4436.28,7468.115804618429,M6,13249.87,46,13295.87,5975.754195381572
Job_070,4436.28,7468.115804618429,M5,13295.87,46,13341.87,5975.754195381572
Job_070,4436.28,7468.115804618429,M7,13341.87,72,13413.87,5975.754195381572
Job_070,4436.28,7468.115804618429,M8,13413.87,30,13443.87,5975.754195381572
Job_069,4334.37,6682.556554557411,M0,12193.07,29,12222.07,6458.71344544259
Job_069,4334.37,6682.556554557411,M1,12222.07,78,12300.07,6458.71344544259
Job_069,4334.37,6682.556554557411,M2,12300.07,9,12309.07,6458.71344544259
Job_069,4334.37,6682.556554557411,M3,12574.27,36,12610.27,6458.71344544259
Job_069,4334.37,6682.556554557411,M4,12808.27,49,12857.27,6458.71344544259
Job_069,4334.37,6682.556554557411,M5,12857.27,11,12868.27,6458.71344544259
Job_069,4334.37,6682.556554557411,M6,12958.27,62,13020.27,6458.71344544259
Job_069,4334.37,6682.556554557411,M7,13020.27,56,13076.27,6458.71344544259
Job_069,4334.37,6682.556554557411,M8,13076.27,44,13120.27,6458.71344544259
Job_069,4334.37,6682.556554557411,M9,13120.27,21,13141.27,6458.71344544259
Job_068,4210.59,7587.222817692682,M1,12016.47,91,12107.47,5448.447182307318
Job_068,4210.59,7587.222817692682,M0,12107.47,85,12192.47,5448.447182307318
Job_068,4210.59,7587.222817692682,M3,12534.67,39,12573.67,5448.447182307318
Job_068,4210.59,7587.222817692682,M2,12573.67,74,12647.67,5448.447182307318
Job_068,4210.59,7587.222817692682,M8,12756.67,90,12846.67,5448.447182307318
Job_068,4210.59,7587.222817692682,M5,12846.67,10,12856.67,5448.447182307318
Job_068,4210.59,7587.222817692682,M7,12856.67,12,12868.67,5448.447182307318
Job_068,4210.59,7587.222817692682,M6,12868.67,89,12957.67,5448.447182307318
Job_068,4210.59,7587.222817692682,M9,12957.67,45,13002.67,5448.447182307318
Job_068,4210.59,7587.222817692682,M4,13002.67,33,13035.67,5448.447182307318
Job_067,4110.12,7141.955804618429,M0,11921.47,43,11964.47,5614.11419538157
Job_067,4110.12,7141.955804618429,M2,12025.47,90,12115.47,5614.11419538157
Job_067,4110.12,7141.955804618429,M4,12115.47,75,12190.47,5614.11419538157
Job_067,4110.12,7141.955804618429,M9,12454.07,11,12465.07,5614.11419538157
Job_067,4110.12,7141.955804618429,M3,12465.07,69,12534.07,5614.11419538157
Job_067,4110.12,7141.955804618429,M1,12534.07,28,12562.07,5614.11419538157
Job_067,4110.12,7141.955804618429,M6,12562.07,46,12608.07,5614.11419538157
Job_067,4110.12,7141.955804618429,M5,12608.07,46,12654.07,5614.11419538157
Job_067,4110.12,7141.955804618429,M7,12654.07,72,12726.07,5614.11419538157
Job_067,4110.12,7141.955804618429,M8,12726.07,30,12756.07,5614.11419538157
Job_066,4061.64,6409.82655455741,M0,11891.87,29,11920.87,6043.643445442589
Job_066,4061.64,6409.82655455741,M1,11937.87,78,12015.87,6043.643445442589
Job_066,4061.64,6409.82655455741,M2,12015.87,9,12024.87,6043.643445442589
Job_066,4061.64,6409.82655455741,M3,12024.87,36,12060.87,6043.643445442589
Job_066,4061.64,6409.82655455741,M4,12060.87,49,12109.87,6043.643445442589
Job_066,4061.64,6409.82655455741,M5,12109.87,11,12120.87,6043.643445442589
Job_066,4061.64,6409.82655455741,M6,12229.47,62,12291.47,6043.643445442589
Job_066,4061.64,6409.82655455741,M7,12332.47,56,12388.47,6043.643445442589
Job_066,4061.64,6409.82655455741,M8,12388.47,44,12432.47,6043.643445442589
Job_066,4061.64,6409.82655455741,M9,12432.47,21,12453.47,6043.643445442589
Job_065,3907.0,7111.234311155556,M2,11367.87,31,11398.87,5299.635688844445
Job_065,3907.0,7111.234311155556,M0,11805.27,86,11891.27,5299.635688844445
Job_065,3907.0,7111.234311155556,M1,11891.27,46,11937.27,5299.635688844445
Job_065,3907.0,7111.234311155556,M5,11937.27,74,12011.27,5299.635688844445
Job_065,3907.0,7111.234311155556,M4,12011.27,32,12043.27,5299.635688844445
Job_065,3907.0,7111.234311155556,M6,12140.87,88,12228.87,5299.635688844445
Job_065,3907.0,7111.234311155556,M8,12228.87,19,12247.87,5299.635688844445
Job_065,3907.0,7111.234311155556,M9,12247.87,48,12295.87,5299.635688844445
Job_065,3907.0,7111.234311155556,M7,12295.87,36,12331.87,5299.635688844445
Job_065,3907.0,7111.234311155556,M3,12331.87,79,12410.87,5299.635688844445
Job_064,3749.15,6085.447002382437,M2,11353.27,14,11367.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M0,11367.27,6,11373.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M1,11373.27,22,11395.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M5,11543.27,61,11604.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M3,11638.27,26,11664.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M4,11876.27,69,11945.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M8,11945.27,21,11966.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M7,11966.27,49,12015.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M9,12015.27,72,12087.27,6054.8229976175635
Job_064,3749.15,6085.447002382437,M6,12087.27,53,12140.27,6054.8229976175635
Job_063,3678.47,6627.078939393609,M2,11268.67,84,11352.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M1,11352.67,2,11354.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M5,11490.67,52,11542.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M3,11542.67,95,11637.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M8,11637.67,48,11685.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M9,11685.67,72,11757.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M0,11757.67,47,11804.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M6,11804.67,65,11869.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M4,11869.67,6,11875.67,5273.591060606391
Job_063,3678.47,6627.078939393609,M7,11875.67,25,11900.67,5273.591060606391
Job_062,3659.36,6869.5390872430435,M1,11109.07,85,11194.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M0,11194.07,13,11207.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M2,11207.07,61,11268.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M6,11268.07,7,11275.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M8,11303.07,64,11367.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M9,11367.07,76,11443.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M5,11443.07,47,11490.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M3,11490.07,52,11542.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M4,11542.07,90,11632.07,4807.530912756956
Job_062,3659.36,6869.5390872430435,M7,11632.07,45,11677.07,4807.530912756956
Job_061,3590.5,6622.335804618429,M0,10370.07,43,10413.07,4680.13419538157
Job_061,3590.5,6622.335804618429,M2,10413.07,90,10503.07,4680.13419538157
Job_061,3590.5,6622.335804618429,M4,10503.07,75,10578.07,4680.13419538157
Job_061,3590.5,6622.335804618429,M9,10620.47,11,10631.47,4680.13419538157
Job_061,3590.5,6622.335804618429,M3,11011.47,69,11080.47,4680.13419538157
Job_061,3590.5,6622.335804618429,M1,11080.47,28,11108.47,4680.13419538157
Job_061,3590.5,6622.335804618429,M6,11108.47,46,11154.47,4680.13419538157
Job_061,3590.5,6622.335804618429,M5,11154.47,46,11200.47,4680.13419538157
Job_061,3590.5,6622.335804618429,M7,11200.47,72,11272.47,4680.13419538157
Job_061,3590.5,6622.335804618429,M8,11272.47,30,11302.47,4680.13419538157
Job_060,3567.7,7461.528337304061,M1,9510.67,81,9591.67,3614.3416626959397
Job_060,3567.7,7461.528337304061,M2,10203.47,95,10298.47,3614.3416626959397
Job_060,3567.7,7461.528337304061,M0,10298.47,71,10369.47,3614.3416626959397
Job_060,3567.7,7461.528337304061,M4,10667.87,99,10766.87,3614.3416626959397
Job_060,3567.7,7461.528337304061,M6,10766.87,9,10775.87,3614.3416626959397
Job_060,3567.7,7461.528337304061,M8,10775.87,52,10827.87,3614.3416626959397
Job_060,3567.7,7461.528337304061,M7,10827.87,85,10912.87,3614.3416626959397
Job_060,3567.7,7461.528337304061,M3,10912.87,98,11010.87,3614.3416626959397
Job_060,3567.7,7461.528337304061,M9,11010.87,22,11032.87,3614.3416626959397
Job_060,3567.7,7461.528337304061,M5,11032.87,43,11075.87,3614.3416626959397
Job_059,3565.32,6941.9528176926815,M1,9419.07,91,9510.07,3725.317182307319
Job_059,3565.32,6941.9528176926815,M0,9510.07,85,9595.07,3725.317182307319
Job_059,3565.32,6941.9528176926815,M3,10089.87,39,10128.87,3725.317182307319
Job_059,3565.32,6941.9528176926815,M2,10128.87,74,10202.87,3725.317182307319
Job_059,3565.32,6941.9528176926815,M8,10373.87,90,10463.87,3725.317182307319
Job_059,3565.32,6941.9528176926815,M5,10463.87,10,10473.87,3725.317182307319
Job_059,3565.32,6941.9528176926815,M7,10473.87,12,10485.87,3725.317182307319
Job_059,3565.32,6941.9528176926815,M6,10485.87,89,10574.87,3725.317182307319
Job_059,3565.32,6941.9528176926815,M9,10574.87,45,10619.87,3725.317182307319
Job_059,3565.32,6941.9528176926815,M4,10634.27,33,10667.27,3725.317182307319
Job_058,3527.75,5875.936554557411,M0,9311.47,29,9340.47,4653.533445442588
Job_058,3527.75,5875.936554557411,M1,9340.47,78,9418.47,4653.533445442588
Job_058,3527.75,5875.936554557411,M2,10044.27,9,10053.27,4653.533445442588
Job_058,3527.75,5875.936554557411,M3,10053.27,36,10089.27,4653.533445442588
Job_058,3527.75,5875.936554557411,M4,10210.27,49,10259.27,4653.533445442588
Job_058,3527.75,5875.936554557411,M5,10259.27,11,10270.27,4653.533445442588
Job_058,3527.75,5875.936554557411,M6,10270.27,62,10332.27,4653.533445442588
Job_058,3527.75,5875.936554557411,M7,10403.87,56,10459.87,4653.533445442588
Job_058,3527.75,5875.936554557411,M8,10464.47,44,10508.47,4653.533445442588
Job_058,3527.75,5875.936554557411,M9,10508.47,21,10529.47,4653.533445442588
Job_057,3518.78,5991.80685239464,M1,9227.87,46,9273.87,4641.86314760536
Job_057,3518.78,5991.80685239464,M0,9273.87,37,9310.87,4641.86314760536
Job_057,3518.78,5991.80685239464,M3,9884.07,61,9945.07,4641.86314760536
Job_057,3518.78,5991.80685239464,M2,9945.07,13,9958.07,4641.86314760536
Job_057,3518.78,5991.80685239464,M6,10095.27,32,10127.27,4641.86314760536
Job_057,3518.78,5991.80685239464,M5,10127.27,21,10148.27,4641.86314760536
Job_057,3518.78,5991.80685239464,M9,10148.27,32,10180.27,4641.86314760536
Job_057,3518.78,5991.80685239464,M8,10284.27,89,10373.27,4641.86314760536
Job_057,3518.78,5991.80685239464,M7,10373.27,30,10403.27,4641.86314760536
Job_057,3518.78,5991.80685239464,M4,10578.67,55,10633.67,4641.86314760536
Job_056,3462.94,7011.9713242298085,M0,9082.27,76,9158.27,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M1,9158.27,69,9227.27,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M3,9807.47,76,9883.47,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M5,9883.47,51,9934.47,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M2,9958.67,85,10043.67,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M9,10043.67,11,10054.67,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M6,10054.67,40,10094.67,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M7,10094.67,89,10183.67,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M4,10183.67,26,10209.67,3271.6986757701916
Job_056,3462.94,7011.9713242298085,M8,10209.67,74,10283.67,3271.6986757701916
Job_055,3409.4,6619.5790872430425,M1,8746.27,85,8831.27,3609.690912756958
Job_055,3409.4,6619.5790872430425,M0,9068.67,13,9081.67,3609.690912756958
Job_055,3409.4,6619.5790872430425,M2,9266.87,61,9327.87,3609.690912756958
Job_055,3409.4,6619.5790872430425,M6,9378.87,7,9385.87,3609.690912756958
Job_055,3409.4,6619.5790872430425,M8,9567.87,64,9631.87,3609.690912756958
Job_055,3409.4,6619.5790872430425,M9,9631.87,76,9707.87,3609.690912756958
Job_055,3409.4,6619.5790872430425,M5,9707.87,47,9754.87,3609.690912756958
Job_055,3409.4,6619.5790872430425,M3,9754.87,52,9806.87,3609.690912756958
Job_055,3409.4,6619.5790872430425,M4,9806.87,90,9896.87,3609.690912756958
Job_055,3409.4,6619.5790872430425,M7,10184.27,45,10229.27,3609.690912756958
Job_054,3307.52,6856.551324229808,M0,8600.67,76,8676.67,2710.718675770192
Job_054,3307.52,6856.551324229808,M1,8676.67,69,8745.67,2710.718675770192
Job_054,3307.52,6856.551324229808,M3,9054.27,76,9130.27,2710.718675770192
Job_054,3307.52,6856.551324229808,M5,9130.27,51,9181.27,2710.718675770192
Job_054,3307.52,6856.551324229808,M2,9181.27,85,9266.27,2710.718675770192
Job_054,3307.52,6856.551324229808,M9,9327.27,11,9338.27,2710.718675770192
Job_054,3307.52,6856.551324229808,M6,9338.27,40,9378.27,2710.718675770192
Job_054,3307.52,6856.551324229808,M7,9378.27,89,9467.27,2710.718675770192
Job_054,3307.52,6856.551324229808,M4,9467.27,26,9493.27,2710.718675770192
Job_054,3307.52,6856.551324229808,M8,9493.27,74,9567.27,2710.718675770192
Job_053,3289.92,6494.154311155556,M2,8428.47,31,8459.47,2947.5156888444444
Job_053,3289.92,6494.154311155556,M0,8514.07,86,8600.07,2947.5156888444444
Job_053,3289.92,6494.154311155556,M1,8600.07,46,8646.07,2947.5156888444444
Job_053,3289.92,6494.154311155556,M5,9055.67,74,9129.67,2947.5156888444444
Job_053,3289.92,6494.154311155556,M4,9139.67,32,9171.67,2947.5156888444444
Job_053,3289.92,6494.154311155556,M6,9171.67,88,9259.67,2947.5156888444444
Job_053,3289.92,6494.154311155556,M8,9259.67,19,9278.67,2947.5156888444444
Job_053,3289.92,6494.154311155556,M9,9278.67,48,9326.67,2947.5156888444444
Job_053,3289.92,6494.154311155556,M7,9326.67,36,9362.67,2947.5156888444444
Job_053,3289.92,6494.154311155556,M3,9362.67,79,9441.67,2947.5156888444444
Job_052,3269.61,5742.63685239464,M1,8430.47,46,8476.47,3518.4331476053594
Job_052,3269.61,5742.63685239464,M0,8476.47,37,8513.47,3518.4331476053594
Job_052,3269.61,5742.63685239464,M3,8854.47,61,8915.47,3518.4331476053594
Job_052,3269.61,5742.63685239464,M2,8915.47,13,8928.47,3518.4331476053594
Job_052,3269.61,5742.63685239464,M6,9002.07,32,9034.07,3518.4331476053594
Job_052,3269.61,5742.63685239464,M5,9034.07,21,9055.07,3518.4331476053594
Job_052,3269.61,5742.63685239464,M9,9055.07,32,9087.07,3518.4331476053594
Job_052,3269.61,5742.63685239464,M8,9087.07,89,9176.07,3518.4331476053594
Job_052,3269.61,5742.63685239464,M7,9176.07,30,9206.07,3518.4331476053594
Job_052,3269.61,5742.63685239464,M4,9206.07,55,9261.07,3518.4331476053594
Job_051,3196.0,6144.608939393609,M2,8343.87,84,8427.87,3019.4610606063907
Job_051,3196.0,6144.608939393609,M1,8427.87,2,8429.87,3019.4610606063907
Job_051,3196.0,6144.608939393609,M5,8429.87,52,8481.87,3019.4610606063907
Job_051,3196.0,6144.608939393609,M3,8606.07,95,8701.07,3019.4610606063907
Job_051,3196.0,6144.608939393609,M8,8701.07,48,8749.07,3019.4610606063907
Job_051,3196.0,6144.608939393609,M9,8949.07,72,9021.07,3019.4610606063907
Job_051,3196.0,6144.608939393609,M0,9021.07,47,9068.07,3019.4610606063907
Job_051,3196.0,6144.608939393609,M6,9068.07,65,9133.07,3019.4610606063907
Job_051,3196.0,6144.608939393609,M4,9133.07,6,9139.07,3019.4610606063907
Job_051,3196.0,6144.608939393609,M7,9139.07,25,9164.07,3019.4610606063907
Job_050,3116.45,5452.747002382437,M2,7766.67,14,7780.67,3548.722997617562
Job_050,3116.45,5452.747002382437,M0,7780.67,6,7786.67,3548.722997617562
Job_050,3116.45,5452.747002382437,M1,8248.87,22,8270.87,3548.722997617562
Job_050,3116.45,5452.747002382437,M5,8368.27,61,8429.27,3548.722997617562
Job_050,3116.45,5452.747002382437,M3,8579.47,26,8605.47,3548.722997617562
Job_050,3116.45,5452.747002382437,M4,8610.47,69,8679.47,3548.722997617562
Job_050,3116.45,5452.747002382437,M8,8679.47,21,8700.47,3548.722997617562
Job_050,3116.45,5452.747002382437,M7,8756.47,49,8805.47,3548.722997617562
Job_050,3116.45,5452.747002382437,M9,8876.47,72,8948.47,3548.722997617562
Job_050,3116.45,5452.747002382437,M6,8948.47,53,9001.47,3548.722997617562
Job_049,3072.34,6966.168337304061,M1,8167.27,81,8248.27,1952.7016626959394
Job_049,3072.34,6966.168337304061,M2,8248.27,95,8343.27,1952.7016626959394
Job_049,3072.34,6966.168337304061,M0,8343.27,71,8414.27,1952.7016626959394
Job_049,3072.34,6966.168337304061,M4,8510.87,99,8609.87,1952.7016626959394
Job_049,3072.34,6966.168337304061,M6,8609.87,9,8618.87,1952.7016626959394
Job_049,3072.34,6966.168337304061,M8,8618.87,52,8670.87,1952.7016626959394
Job_049,3072.34,6966.168337304061,M7,8670.87,85,8755.87,1952.7016626959394
Job_049,3072.34,6966.168337304061,M3,8755.87,98,8853.87,1952.7016626959394
Job_049,3072.34,6966.168337304061,M9,8853.87,22,8875.87,1952.7016626959394
Job_049,3072.34,6966.168337304061,M5,8875.87,43,8918.87,1952.7016626959394
Job_048,3021.78,6398.412817692682,M1,7431.27,91,7522.27,2111.857182307318
Job_048,3021.78,6398.412817692682,M0,7522.27,85,7607.27,2111.857182307318
Job_048,3021.78,6398.412817692682,M3,7653.07,39,7692.07,2111.857182307318
Job_048,3021.78,6398.412817692682,M2,7692.07,74,7766.07,2111.857182307318
Job_048,3021.78,6398.412817692682,M8,8037.67,90,8127.67,2111.857182307318
Job_048,3021.78,6398.412817692682,M5,8259.27,10,8269.27,2111.857182307318
Job_048,3021.78,6398.412817692682,M7,8331.27,12,8343.27,2111.857182307318
Job_048,3021.78,6398.412817692682,M6,8343.27,89,8432.27,2111.857182307318
Job_048,3021.78,6398.412817692682,M9,8432.27,45,8477.27,2111.857182307318
Job_048,3021.78,6398.412817692682,M4,8477.27,33,8510.27,2111.857182307318
Job_047,2996.28,6028.11580461843,M0,6901.87,43,6944.87,2332.55419538157
Job_047,2996.28,6028.11580461843,M2,7516.87,90,7606.87,2332.55419538157
Job_047,2996.28,6028.11580461843,M4,7845.47,75,7920.47,2332.55419538157
Job_047,2996.28,6028.11580461843,M9,8058.67,11,8069.67,2332.55419538157
Job_047,2996.28,6028.11580461843,M3,8069.67,69,8138.67,2332.55419538157
Job_047,2996.28,6028.11580461843,M1,8138.67,28,8166.67,2332.55419538157
